#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-03-03T14:04:11 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ603f974d269d 
#INFO -out.max=1000 
#INFO queryParameters=10 
#-oc.form=sexa
#-out.max=1000
#-nav=cat:J/other/Nat/563.365&tab:{J/other/Nat/563.365/gl699ph}&key:source=J/other/Nat/563.365/gl699ph&HTTPPRM:&
#-source=J/other/Nat/563.365/gl699ph
#-order=I
#-out=Inst
#-out=Filt
#-out=BJD
#-out=dmag
#-out=e_dmag
#

#RESOURCE=yCat_1038056301
#Name: J/other/Nat/563.365
#Title: Barnard's star radial velocity curve (Ribas+, 2018)
#Table J_other_Nat_563_365_gl699ph:
#Name: J/other/Nat/563.365/gl699ph
#Title: Time-series photometric measurements
#---Details of Columns:
    Inst         (A6)    Instrument (1) [ucd=meta.id;instr]
    Filt         (A9)    Filter [ucd=meta.id;instr.filter]
    BJD (d)      (F13.5) Barycentric Julian Date of the mid-time of the observation [ucd=time.epoch]
    dmag (mag)   (F7.4)  Differential magnitude [ucd=phot.mag;arith.diff]
AAVSO  Johnson V 2457996.62324 -0.0015  0.0193
AAVSO  Johnson V 2457997.61884  0.0064  0.0192
AAVSO  Johnson V 2457998.34317 -0.0025  0.0062
AAVSO  Johnson V 2457998.61774  0.0034  0.0231
AAVSO  Johnson V 2458000.61188 -0.0004  0.0206
AAVSO  Johnson V 2458001.60893  0.0069  0.0252
AAVSO  Johnson V 2458003.32251  0.0107  0.0073
AAVSO  Johnson V 2458003.60529 -0.0034  0.0200
AAVSO  Johnson V 2458004.60048  0.0111  0.0215
AAVSO  Johnson V 2458005.36024 -0.0009  0.0107
AAVSO  Johnson V 2458005.59778 -0.0003  0.0202
AAVSO  Johnson V 2458007.32090  0.0061  0.0068
AAVSO  Johnson V 2458007.59940  0.0014  0.0262
AAVSO  Johnson V 2458008.59784  0.0070  0.0198
AAVSO  Johnson V 2458009.32290  0.0046  0.0073
AAVSO  Johnson V 2458010.59524  0.0039  0.0208
AAVSO  Johnson V 2458011.31439  0.0033  0.0052
AAVSO  Johnson V 2458011.55733 -0.0130  0.0157
AAVSO  Johnson V 2458012.58767 -0.0086  0.0138
AAVSO  Johnson V 2458013.58723  0.0008  0.0185
AAVSO  Johnson V 2458014.58090 -0.0100  0.0180
AAVSO  Johnson V 2458015.32207  0.0050  0.0060
AAVSO  Johnson V 2458015.57913  0.0050  0.0154
AAVSO  Johnson V 2458016.57887  0.0074  0.0175
AAVSO  Johnson V 2458017.30500  0.0071  0.0061
AAVSO  Johnson V 2458017.57256 -0.0071  0.0222
AAVSO  Johnson V 2458018.30268  0.0108  0.0058
AAVSO  Johnson V 2458018.57080 -0.0017  0.0236
AAVSO  Johnson V 2458019.56821 -0.0061  0.0200
AAVSO  Johnson V 2458020.56426 -0.0083  0.0149
AAVSO  Johnson V 2458021.56306 -0.0027  0.0213
AAVSO  Johnson V 2458023.55607  0.0023  0.0206
AAVSO  Johnson V 2458026.54803  0.0018  0.0181
AAVSO  Johnson V 2458027.55358  0.0097  0.0212
AAVSO  Johnson V 2458028.54571  0.0075  0.0242
AAVSO  Johnson V 2458029.54969  0.0007  0.0213
AAVSO  Johnson V 2458030.54806 -0.0066  0.0206
AAVSO  Johnson V 2458031.52325  0.0118  0.0214
AAVSO  Johnson V 2458033.52784  0.0058  0.0151
AAVSO  Johnson V 2458034.53920 -0.0122  0.0252
AAVSO  Johnson V 2458035.52478 -0.0028  0.0203
AAVSO  Johnson V 2458036.52318 -0.0061  0.0232
AAVSO  Johnson V 2458037.52492 -0.0006  0.0195
AAVSO  Johnson V 2458041.52299 -0.0162  0.0170
APT    Johnson V 2452764.97443  0.0085  0.0151
APT    Johnson V 2452765.80812 -0.0070  0.0144
APT    Johnson V 2452766.85114  0.0235  0.0153
APT    Johnson V 2452768.79469  0.0163  0.0107
APT    Johnson V 2452769.79503  0.0023  0.0113
APT    Johnson V 2452770.80224 -0.0042  0.0134
APT    Johnson V 2452771.87478  0.0017  0.0095
APT    Johnson V 2452775.77755 -0.0152  0.0112
APT    Johnson V 2452777.29670 -0.0037  0.0107
APT    Johnson V 2452778.77536 -0.0143  0.0117
APT    Johnson V 2452779.77116 -0.0219  0.0106
APT    Johnson V 2452781.77315 -0.0179  0.0176
APT    Johnson V 2452784.80004 -0.0077  0.0093
APT    Johnson V 2452785.52223 -0.0158  0.0129
APT    Johnson V 2452788.93963  0.0135  0.0118
APT    Johnson V 2452792.92956  0.0048  0.0095
APT    Johnson V 2452793.92934  0.0105  0.0113
APT    Johnson V 2452794.94031  0.0038  0.0098
APT    Johnson V 2452796.31162 -0.0190  0.0220
APT    Johnson V 2452798.75554 -0.0137  0.0135
APT    Johnson V 2452800.75659 -0.0091  0.0138
APT    Johnson V 2452802.74963 -0.0161  0.0107
APT    Johnson V 2452803.97409 -0.0041  0.0093
APT    Johnson V 2452805.31701 -0.0005  0.0117
APT    Johnson V 2452806.75025 -0.0189  0.0166
APT    Johnson V 2452809.79676 -0.0118  0.0108
APT    Johnson V 2452810.79788 -0.0075  0.0105
APT    Johnson V 2452811.81920 -0.0011  0.0115
APT    Johnson V 2452812.87324  0.0041  0.0092
APT    Johnson V 2452814.27109 -0.0009  0.0141
APT    Johnson V 2452815.58889 -0.0035  0.0142
APT    Johnson V 2452816.79881 -0.0051  0.0104
APT    Johnson V 2452819.77432 -0.0006  0.0171
APT    Johnson V 2452820.77869 -0.0074  0.0096
APT    Johnson V 2452824.88965  0.0118  0.0126
APT    Johnson V 2452826.33413 -0.0024  0.0234
APT    Johnson V 2452828.78145 -0.0002  0.0122
APT    Johnson V 2453117.83847 -0.0166  0.0094
APT    Johnson V 2453118.84893 -0.0139  0.0095
APT    Johnson V 2453119.83227 -0.0190  0.0093
APT    Johnson V 2453120.84916 -0.0171  0.0100
APT    Johnson V 2453121.84787 -0.0172  0.0090
APT    Johnson V 2453127.81279 -0.0165  0.0147
APT    Johnson V 2453128.81100 -0.0202  0.0130
APT    Johnson V 2453130.47370 -0.0164  0.0152
APT    Johnson V 2453258.72767 -0.0013  0.0125
APT    Johnson V 2453261.61081 -0.0036  0.0135
APT    Johnson V 2453262.65474  0.0053  0.0093
APT    Johnson V 2453263.65752 -0.0128  0.0130
APT    Johnson V 2453264.65658  0.0131  0.0110
APT    Johnson V 2453270.63449  0.0045  0.0144
APT    Johnson V 2453271.63354  0.0107  0.0122
APT    Johnson V 2453272.63286  0.0112  0.0112
APT    Johnson V 2453273.63987  0.0126  0.0114
APT    Johnson V 2453275.63771  0.0053  0.0110
APT    Johnson V 2453277.63555 -0.0100  0.0099
APT    Johnson V 2453279.63377 -0.0160  0.0096
APT    Johnson V 2453281.62457 -0.0143  0.0095
APT    Johnson V 2453282.62330 -0.0129  0.0103
APT    Johnson V 2453283.62273 -0.0064  0.0099
APT    Johnson V 2453284.62145 -0.0187  0.0098
APT    Johnson V 2453286.61130 -0.0155  0.0106
APT    Johnson V 2453287.61068 -0.0146  0.0097
APT    Johnson V 2453288.65030 -0.0188  0.0100
APT    Johnson V 2453289.60896 -0.0037  0.0110
APT    Johnson V 2453290.62344 -0.0093  0.0117
APT    Johnson V 2453291.60005 -0.0083  0.0090
APT    Johnson V 2453292.59899 -0.0039  0.0098
APT    Johnson V 2453293.59819 -0.0078  0.0092
APT    Johnson V 2453294.61175 -0.0073  0.0100
APT    Johnson V 2453296.61032 -0.0131  0.0137
APT    Johnson V 2453309.59458 -0.0101  0.0122
APT    Johnson V 2453310.59389 -0.0130  0.0114
APT    Johnson V 2453311.59269 -0.0218  0.0171
APT    Johnson V 2453450.96529 -0.0023  0.0101
APT    Johnson V 2453451.96359 -0.0128  0.0103
APT    Johnson V 2453455.95690 -0.0109  0.0095
APT    Johnson V 2453458.94678 -0.0076  0.0123
APT    Johnson V 2453459.94561 -0.0130  0.0115
APT    Johnson V 2453460.93854 -0.0097  0.0091
APT    Johnson V 2453461.94008 -0.0085  0.0096
APT    Johnson V 2453462.94235 -0.0088  0.0091
APT    Johnson V 2453464.92894 -0.0089  0.0097
APT    Johnson V 2453466.92416 -0.0074  0.0103
APT    Johnson V 2453476.90459 -0.0081  0.0097
APT    Johnson V 2453477.94218 -0.0115  0.0092
APT    Johnson V 2453478.97523 -0.0079  0.0092
APT    Johnson V 2453480.88676 -0.0137  0.0114
APT    Johnson V 2453481.88409 -0.0110  0.0096
APT    Johnson V 2453483.87902 -0.0010  0.0116
APT    Johnson V 2453487.86713  0.0025  0.0110
APT    Johnson V 2453488.87340  0.0035  0.0102
APT    Johnson V 2453492.91338 -0.0135  0.0113
APT    Johnson V 2453493.97775 -0.0022  0.0106
APT    Johnson V 2453494.84753 -0.0249  0.0148
APT    Johnson V 2453496.90484 -0.0150  0.0122
APT    Johnson V 2453499.96412 -0.0138  0.0094
APT    Johnson V 2453500.83617 -0.0142  0.0108
APT    Johnson V 2453501.87950 -0.0102  0.0096
APT    Johnson V 2453502.89148 -0.0132  0.0097
APT    Johnson V 2453503.82685 -0.0191  0.0106
APT    Johnson V 2453504.88291 -0.0160  0.0093
APT    Johnson V 2453506.88534 -0.0150  0.0112
APT    Johnson V 2453507.81267 -0.0185  0.0123
APT    Johnson V 2453509.85619 -0.0164  0.0091
APT    Johnson V 2453511.14047 -0.0158  0.0108
APT    Johnson V 2453512.40212 -0.0188  0.0101
APT    Johnson V 2453513.59927 -0.0207  0.0112
APT    Johnson V 2453520.77909 -0.0078  0.0137
APT    Johnson V 2453524.77051 -0.0233  0.0174
APT    Johnson V 2453531.75360 -0.0197  0.0096
APT    Johnson V 2453627.62448 -0.0069  0.0135
APT    Johnson V 2453628.70121 -0.0156  0.0120
APT    Johnson V 2453629.69586 -0.0057  0.0100
APT    Johnson V 2453631.68982 -0.0062  0.0099
APT    Johnson V 2453632.69355  0.0038  0.0098
APT    Johnson V 2453634.68111  0.0076  0.0137
APT    Johnson V 2453636.68215  0.0069  0.0168
APT    Johnson V 2453637.66274  0.0088  0.0094
APT    Johnson V 2453638.68015 -0.0045  0.0117
APT    Johnson V 2453641.63652 -0.0036  0.0090
APT    Johnson V 2453642.67648 -0.0172  0.0129
APT    Johnson V 2453643.65422 -0.0041  0.0107
APT    Johnson V 2453644.66561 -0.0076  0.0097
APT    Johnson V 2453652.64959  0.0037  0.0124
APT    Johnson V 2453653.64649 -0.0085  0.0138
APT    Johnson V 2453655.64480 -0.0157  0.0100
APT    Johnson V 2453657.62361 -0.0100  0.0199
APT    Johnson V 2453667.61151 -0.0034  0.0102
APT    Johnson V 2453831.92883  0.0242  0.0096
APT    Johnson V 2453841.90135  0.0062  0.0138
APT    Johnson V 2453843.89651  0.0078  0.0114
APT    Johnson V 2453845.89104  0.0180  0.0152
APT    Johnson V 2453849.88056  0.0014  0.0129
APT    Johnson V 2453855.86450  0.0144  0.0098
APT    Johnson V 2453857.86316  0.0127  0.0108
APT    Johnson V 2453859.85427  0.0118  0.0176
APT    Johnson V 2453861.84831  0.0169  0.0129
APT    Johnson V 2453863.83968  0.0168  0.0117
APT    Johnson V 2453865.83191  0.0159  0.0097
APT    Johnson V 2453869.82332 -0.0015  0.0111
APT    Johnson V 2453871.82261  0.0167  0.0138
APT    Johnson V 2453875.80767  0.0165  0.0103
APT    Johnson V 2453877.80587  0.0066  0.0094
APT    Johnson V 2453879.80267  0.0121  0.0093
APT    Johnson V 2453881.79393  0.0163  0.0093
APT    Johnson V 2453883.78958  0.0041  0.0094
APT    Johnson V 2453885.78238  0.0229  0.0091
APT    Johnson V 2453895.75595  0.0030  0.0123
APT    Johnson V 2453897.74974  0.0087  0.0108
APT    Johnson V 2453903.84947  0.0206  0.0111
APT    Johnson V 2453907.72586  0.0196  0.0209
APT    Johnson V 2453997.69835  0.0113  0.0117
APT    Johnson V 2454003.67648  0.0043  0.0107
APT    Johnson V 2454005.67484  0.0277  0.0125
APT    Johnson V 2454009.64300  0.0141  0.0109
APT    Johnson V 2454011.65103  0.0163  0.0093
APT    Johnson V 2454025.62233  0.0094  0.0102
APT    Johnson V 2454031.62741  0.0171  0.0112
APT    Johnson V 2454189.94885  0.0015  0.0111
APT    Johnson V 2454191.94626  0.0033  0.0110
APT    Johnson V 2454197.92851 -0.0023  0.0106
APT    Johnson V 2454199.92188  0.0026  0.0124
APT    Johnson V 2454201.91787  0.0112  0.0092
APT    Johnson V 2454209.89563 -0.0014  0.0102
APT    Johnson V 2454215.88332  0.0071  0.0108
APT    Johnson V 2454217.86803  0.0008  0.0092
APT    Johnson V 2454227.84314  0.0131  0.0141
APT    Johnson V 2454229.83961  0.0075  0.0104
APT    Johnson V 2454231.83193  0.0085  0.0141
APT    Johnson V 2454233.82806  0.0059  0.0169
APT    Johnson V 2454237.82051  0.0052  0.0127
APT    Johnson V 2454239.81555  0.0022  0.0095
APT    Johnson V 2454241.80597  0.0054  0.0098
APT    Johnson V 2454243.80376  0.0150  0.0136
APT    Johnson V 2454245.79860  0.0106  0.0096
APT    Johnson V 2454247.78750  0.0070  0.0156
APT    Johnson V 2454249.78417  0.0086  0.0148
APT    Johnson V 2454251.77861  0.0029  0.0146
APT    Johnson V 2454253.77227 -0.0034  0.0133
APT    Johnson V 2454255.91859 -0.0074  0.0108
APT    Johnson V 2454259.76150  0.0225  0.0154
APT    Johnson V 2454261.75648  0.0130  0.0098
ASAS   Johnson V 2452524.56335 -0.0436  0.0119
ASAS   Johnson V 2452535.55485 -0.0027  0.0102
ASAS   Johnson V 2452544.50580 -0.0078  0.0103
ASAS   Johnson V 2452547.53786  0.0311  0.0091
ASAS   Johnson V 2452549.53554 -0.0013  0.0089
ASAS   Johnson V 2452552.52687 -0.0231  0.0113
ASAS   Johnson V 2452558.49965 -0.0208  0.0117
ASAS   Johnson V 2452697.90209  0.0071  0.0094
ASAS   Johnson V 2452701.89306  0.0030  0.0082
ASAS   Johnson V 2452711.88321 -0.0122  0.0090
ASAS   Johnson V 2452714.87344  0.0067  0.0079
ASAS   Johnson V 2452719.87901 -0.0042  0.0015
ASAS   Johnson V 2452722.87186 -0.0057  0.0092
ASAS   Johnson V 2452726.87757 -0.0022  0.0084
ASAS   Johnson V 2452729.84711  0.0007  0.0081
ASAS   Johnson V 2452732.88502 -0.0156  0.0081
ASAS   Johnson V 2452735.84156 -0.0108  0.0079
ASAS   Johnson V 2452737.88861  0.0054  0.0085
ASAS   Johnson V 2452739.86353  0.0192  0.0083
ASAS   Johnson V 2452741.84572  0.0216  0.0084
ASAS   Johnson V 2452743.83991 -0.0155  0.0091
ASAS   Johnson V 2452747.85397  0.0151  0.0113
ASAS   Johnson V 2452751.77498  0.0002  0.0100
ASAS   Johnson V 2452754.83459  0.0028  0.0082
ASAS   Johnson V 2452756.79677  0.0240  0.0083
ASAS   Johnson V 2452758.83102  0.0264  0.0084
ASAS   Johnson V 2452760.78676  0.0067  0.0087
ASAS   Johnson V 2452764.77746  0.0235  0.0079
ASAS   Johnson V 2452770.81216  0.0221  0.0129
ASAS   Johnson V 2452775.81093  0.0051  0.0097
ASAS   Johnson V 2452782.77101  0.0247  0.0146
ASAS   Johnson V 2452784.74899  0.0080  0.0080
ASAS   Johnson V 2452786.71986  0.0152  0.0078
ASAS   Johnson V 2452790.73641  0.0062  0.0089
ASAS   Johnson V 2452794.72797  0.0352  0.0099
ASAS   Johnson V 2452805.84587 -0.0012  0.0106
ASAS   Johnson V 2452809.74527 -0.0088  0.0088
ASAS   Johnson V 2452811.69672 -0.0030  0.0079
ASAS   Johnson V 2452812.84272  0.0005  0.0090
ASAS   Johnson V 2452813.83457  0.0299  0.0099
ASAS   Johnson V 2452816.83407  0.0119  0.0094
ASAS   Johnson V 2452820.62720  0.0111  0.0082
ASAS   Johnson V 2452822.68070  0.0120  0.0088
ASAS   Johnson V 2452830.67880 -0.0153  0.0021
ASAS   Johnson V 2452832.61858  0.0165  0.0086
ASAS   Johnson V 2452835.62864  0.0384  0.0085
ASAS   Johnson V 2452838.63756  0.0048  0.0094
ASAS   Johnson V 2452840.69226  0.0003  0.0084
ASAS   Johnson V 2452845.68260 -0.0022  0.0082
ASAS   Johnson V 2452851.69440  0.0147  0.0079
ASAS   Johnson V 2452854.55515 -0.0089  0.0079
ASAS   Johnson V 2452858.58308 -0.0027  0.0084
ASAS   Johnson V 2452859.64276  0.0100  0.0087
ASAS   Johnson V 2452861.62166  0.0337  0.0088
ASAS   Johnson V 2452866.58513  0.0089  0.0080
ASAS   Johnson V 2452867.69178  0.0070  0.0087
ASAS   Johnson V 2452872.54334  0.0136  0.0039
ASAS   Johnson V 2452875.58718  0.0146  0.0078
ASAS   Johnson V 2452877.57387  0.0030  0.0025
ASAS   Johnson V 2452879.57314  0.0057  0.0175
ASAS   Johnson V 2452882.59977  0.0187  0.0086
ASAS   Johnson V 2452884.56986  0.0077  0.0083
ASAS   Johnson V 2452885.59602  0.0063  0.0080
ASAS   Johnson V 2452888.59619  0.0269  0.0086
ASAS   Johnson V 2452892.56128  0.0085  0.0081
ASAS   Johnson V 2452894.54843  0.0010  0.0079
ASAS   Johnson V 2452895.51997  0.0129  0.0084
ASAS   Johnson V 2452896.57172  0.0075  0.0080
ASAS   Johnson V 2452897.53353  0.0020  0.0084
ASAS   Johnson V 2452898.56229 -0.0039  0.0084
ASAS   Johnson V 2452900.55429 -0.0051  0.0075
ASAS   Johnson V 2452901.52408  0.0294  0.0108
ASAS   Johnson V 2452904.54387  0.0265  0.0140
ASAS   Johnson V 2452906.54222 -0.0041  0.0077
ASAS   Johnson V 2452908.52791  0.0232  0.0108
ASAS   Johnson V 2452909.54361 -0.0027  0.0083
ASAS   Johnson V 2452910.53638  0.0120  0.0089
ASAS   Johnson V 2452911.52235  0.0381  0.0083
ASAS   Johnson V 2452912.53591 -0.0167  0.0084
ASAS   Johnson V 2452915.53655  0.0160  0.0186
ASAS   Johnson V 2452917.55028 -0.0082  0.0084
ASAS   Johnson V 2452922.49249  0.0094  0.0089
ASAS   Johnson V 2452923.52597  0.0059  0.0126
ASAS   Johnson V 2452924.51141  0.0130  0.0081
ASAS   Johnson V 2452927.51201  0.0123  0.0073
ASAS   Johnson V 2452929.51195  0.0263  0.0087
ASAS   Johnson V 2452930.50297 -0.0084  0.0078
ASAS   Johnson V 2452934.51237 -0.0017  0.0035
ASAS   Johnson V 2453071.89670  0.0227  0.0133
ASAS   Johnson V 2453075.88970 -0.0111  0.0108
ASAS   Johnson V 2453087.90559 -0.0152  0.0114
ASAS   Johnson V 2453091.89408 -0.0124  0.0101
ASAS   Johnson V 2453097.87251 -0.0058  0.0103
ASAS   Johnson V 2453100.88735  0.0208  0.0096
ASAS   Johnson V 2453103.86314 -0.0048  0.0154
ASAS   Johnson V 2453106.87356  0.0012  0.0133
ASAS   Johnson V 2453109.85957 -0.0178  0.0110
ASAS   Johnson V 2453112.84602 -0.0119  0.0115
ASAS   Johnson V 2453122.84913  0.0111  0.0082
ASAS   Johnson V 2453125.78095 -0.0206  0.0141
ASAS   Johnson V 2453131.80709 -0.0194  0.0127
ASAS   Johnson V 2453133.83308 -0.0049  0.0085
ASAS   Johnson V 2453141.86055 -0.0235  0.0078
ASAS   Johnson V 2453153.77558 -0.0006  0.0083
ASAS   Johnson V 2453156.72926 -0.0141  0.0125
ASAS   Johnson V 2453158.78984  0.0385  0.0098
ASAS   Johnson V 2453160.87132  0.0074  0.0107
ASAS   Johnson V 2453162.71877  0.0028  0.0092
ASAS   Johnson V 2453163.79601  0.0106  0.0077
ASAS   Johnson V 2453164.75086 -0.0082  0.0081
ASAS   Johnson V 2453167.76366  0.0259  0.0084
ASAS   Johnson V 2453169.76125  0.0203  0.0086
ASAS   Johnson V 2453171.75787  0.0223  0.0130
ASAS   Johnson V 2453172.74943  0.0122  0.0106
ASAS   Johnson V 2453176.67884  0.0104  0.0105
ASAS   Johnson V 2453178.66386 -0.0180  0.0145
ASAS   Johnson V 2453182.65727  0.0090  0.0147
ASAS   Johnson V 2453184.65491 -0.0062  0.0132
